: magkasalungat-words
malawak umpisa  makitid  wakas
itigil posible  ituloy   imposible
tulog tunay  gising   peke
posible tulak  imposible  hila 
langit magalang  lupa  bastos
marami takot  iilan  matapang
malawak malinis  makitid  marumi
hinog makapal  hilaw  manipis
malapit simple  malayo  komplikado
maaga puno  huli  walang
akyat itago  baba   ipakita
loob malakas  labas  mahina
makinis mataas  magaspang  mababa
mahiyain tunay  agresibo  peke
araw harap  gabi   likod
mayaman puno  mahirap  walang
dumating sariwa  umalis  bulok
manalo nakaraan  matalo  hinaharap 
buhay maaga  patay  huli
simple una  komplikado  huli
akyat mahal  baba abante atras   mura expensive
manalo simple  matalo  komplikado
ligtas maaga  mapanganib  huli
puno tama  walang  mali
masaya masikip  malungkot  maluwag
malaki suwerte  maliit  malas
abante basa  atras   tuyo 
mabangis nakaraan  maamo  hinaharap 
buhay lahat  patay  wala
malalim masaya  mababaw  malungkot
itim kaibigan  puti  kaaway
araw malalim  gabi   mababaw
babae posible  lalaki   imposible
malambot masipag  matigas  tamad
ligtas mabilis  mapanganib  mabagal
baguhan palagi  beterano  bihira
mahirap malinis  madali  marumi
bukas mataba  sarado  payat
mayaman umpisa  mahirap  wakas
mahal malakas  mura expensive  mahina
mainit mataba  malamig  payat
ihagis mag-ipon  saluhin  gumastos
maaraw malaki  maulan  maliit
hawakan sobra  bitawan  kulang
langit sariwa  lupa  bulok
mabigat makinis  magaan  magaspang
maingay matagal  tahimik  maigsi
makinis malaki  magaspang  maliit
masipag mataas  tamad  mababa
mahirap malapit  madali  malayo
natural sariwa  artipisyal  bulok
itago mahal  ipakita  mura expensive
ilalim pagsilang  ibabaw  pagkamatay
basa ito  tuyo   iyan
malawak natural  makitid  artipisyal
mahiyain tunay  agresibo  peke
itigil magalang  ituloy   bastos
makinis sariwa  magaspang  bulok
hawakan pagsilang  bitawan  pagkamatay
malawak marami  makitid  iilan
ilalim ito  ibabaw  iyan
mahiyain pagsilang  agresibo  pagkamatay
matangkad suwerte  pandak  malas
buo makinis  kulang  magaspang
lahat langit  wala  lupa
makinis matalim  magaspang  mapurol
makapal puno  manipis  walang
maaga malinis  huli  marumi
mahirap mahiyain  madali  agresibo
ligtas una  mapanganib  huli
malalim matangkad  mababaw  pandak
mabigat makapal  magaan  manipis
magtiwala makinis  mag-alinlangan  magaspang
itago loob  ipakita  labas
ito mapagbigay  iyan  makasarili
bata mayaman  matanda   mahirap
loob makapal  labas  manipis
masaya sobra  malungkot  kulang
bago hulihin  luma   pakawalan
lahat mainit  wala  malamig
magtiwala mahaba  mag-alinlangan  maikli
itago palagi  ipakita  bihira
ihagis ito  saluhin  iyan
ibigay mayaman  tanggapin  mahirap
ngiti simple  simangot  komplikado
hawakan malambot  bitawan  matigas
posible tandaan  imposible  kalimutan
kongkreto mabigat  basal  magaan
tanong una  sagot  huli
harap malinis  likod  marumi
kanan magtiwala  kaliwa  mag-alinlangan
ligtas mapagbigay  mapanganib  makasarili
bago lahat  luma   wala
ilalim kanan  ibabaw  kaliwa
bakante mabuti  okupado  masama
harap matangkad  likod  pandak
ibigay kanan  tanggapin  kaliwa
abante makinis  atras   magaspang
mayaman palagi  mahirap  bihira
mabuti magtagumpay  masama  mabig
buo mabilis  kulang  mabagal
bukas palagi  sarado  bihira
dumating panalo  umalis  talo
akyat una  baba   huli
matangkad posible  pandak  imposible
itigil tunay  ituloy   peke
harap malinaw  likod  malabo clear
mabangis tanong  maamo  sagot
akyat makinis  baba   magaspang
hawakan mainit  bitawan  malamig
lahat maliwanag  wala  madilim
bukas malinis  sarado  marumi
ayusin hulihin  sirain   pakawalan
akyat harap  baba   likod
mabuti mainit  masama  malamig
loob mataba  labas  payat
loob malaki  labas  maliit
bukas malawak  sarado  makitid
manalo mapagbigay  matalo  makasarili
buo hawakan  kulang  bitawan
malaki tunay  maliit  peke
malinis marami  marumi  iilan
magkapareho mataas  magkaiba  mababa
malawak mayaman  makitid  mahirap
dito matalim  diyan  mapurol
panalo mataas  talo  mababa
malinaw mayaman  malabo clear  mahirap
mahal nakaraan  mura expensive  hinaharap 
bukas mahiyain  sarado  agresibo
harap simple  likod  komplikado
kongkreto magtiwala  basal  mag-alinlangan
gutom sariwa  busog  bulok
malambot masaya  matigas  malungkot
mahal makinis  mura expensive  magaspang
makapal malinis  manipis  marumi
bata suwerte  matanda   malas
dito una  diyan  huli
itim una  puti  huli
maaraw manalo  maulan  matalo
magtagumpay mahal  mabig  mura expensive
mag-ipon nakaraan  gumastos  hinaharap 
buo malinis  kulang  marumi
hulihin panalo  pakawalan  talo
maaraw masipag  maulan  tamad
gutom lahat  busog  wala
masipag sobra  tamad  kulang
itago ihagis  ipakita  saluhin
masikip tulog  maluwag  gising 
mapagbigay tulak  makasarili  hila 
maganda sariwa  pangit  bulok
abante nakaraan  atras   hinaharap 
harap maayos  likod  magulo
malaki tulog  maliit  gising 
buhay mag-ipon  patay  gumastos
akyat kaibigan  baba abante atras   kaaway
ihagis malapot  saluhin  malabnaw
maliwanag suwerte  madilim  malas
tulak tulog  hila   gising 
bukas makapal  sarado  manipis
matagal tulak  maigsi  hila 
malalim puno  mababaw  walang
mataba nakaraan  payat  hinaharap 
ngiti tama  simangot  mali
hulihin manalo  pakawalan  matalo
dumating malinis  umalis  marumi
dumating malawak  umalis  makitid
baguhan magkapareho  beterano  magkaiba
itigil pagsilang  ituloy   pagkamatay
mapagbigay mataas  makasarili  mababa
dito nakaraan  diyan  hinaharap 
kaibigan malambot  kaaway  matigas
bakante ikabit  okupado  ihiwalay
itago tunay  ipakita  peke
maingay tunay  tahimik  peke
buo mahirap  kulang  madali
akyat ilalim  baba   ibabaw
ihagis maaraw  saluhin  maulan
mabangis malakas  maamo  mahina
malakas tulak  mahina  hila 
basa magtiwala  tuyo   mag-alinlangan
ihagis maayos  saluhin  magulo
bukas maliwanag  sarado  madilim
malapit malapot  malayo  malabnaw
masipag natural  tamad  artipisyal
maaraw masaya  maulan  malungkot
matagal mataas  maigsi  mababa
magtagumpay puno  mabig  walang
ikabit malawak  ihiwalay  makitid
hulihin tulog  pakawalan  gising 
pagsilang simple  pagkamatay  komplikado
natural panalo  artipisyal  talo
loob tandaan  labas  kalimutan
akyat masikip  baba   maluwag
magkapareho tunay  magkaiba  peke
magkapareho simple  magkaiba  komplikado
basa sobra  tuyo   kulang
magtagumpay malambot  mabig  matigas
matalim posible  mapurol  imposible
hawakan matangkad  bitawan  pandak
malapot masaya  malabnaw  malungkot
mayaman natural  mahirap  artipisyal
maaga posible  huli  imposible
maaga masaya  huli  malungkot
puno takot  walang  matapang
makapal mataba  manipis  payat
malambot pagsilang  matigas  pagkamatay
hinog mag-ipon  hilaw  gumastos
malalim malambot  mababaw  matigas
itim mahirap  puti  madali
ibigay ligtas  tanggapin  mapanganib
mabuti mayaman  masama  mahirap
masaya mataba  malungkot  payat
maingay masipag  tahimik  tamad
ayusin umpisa  sirain   wakas
lahat tulak  wala  hila 
buhay hulihin  patay  pakawalan
mahiyain tanong  agresibo  sagot
ibigay makinis  tanggapin  magaspang
ihagis kongkreto  saluhin  basal
akyat tandaan  baba abante atras   kalimutan
matalim posible  mapurol  imposible
langit ligtas  lupa  mapanganib
maingay makinis  tahimik  magaspang
sariwa tulak  bulok  hila 
hulihin ilalim  pakawalan  ibabaw
lahat malapit  wala  malayo
malakas malapit  mahina  malayo
akyat mahaba  baba abante atras   maikli
nakaraan pagsilang  hinaharap   pagkamatay
itim malinaw  puti  malabo clear
manalo palagi  matalo  bihira
buo magkapareho  kulang  magkaiba
kanan makapal  kaliwa  manipis
harap ikabit  likod  ihiwalay
marami tulak  iilan  hila 
mabangis tulog  maamo  gising 
malinaw mataba  malabo clear  payat
maganda malapot  pangit  malabnaw
akyat malakas  baba abante atras   mahina
matalim tandaan  mapurol  kalimutan
puno mataas  walang  mababa
hawakan lahat  bitawan  wala
dito ngiti  diyan  simangot
panalo tama  talo  mali
makapal maliwanag  manipis  madilim
ilalim nakaraan  ibabaw  hinaharap 
makapal malinaw  manipis  malabo clear
lahat tunay  wala  peke
itim mahal  puti  mura expensive
kongkreto nakaraan  basal  hinaharap 
magkapareho una  magkaiba  huli
magtiwala mahal  mag-alinlangan  mura expensive
akyat bata  baba   matanda 
mayaman tunay  mahirap  peke
maganda maliwanag  pangit  madilim
simple tunay  komplikado  peke
maaraw mapagbigay  maulan  makasarili
abante suwerte  atras   malas
mahal makinis  mura expensive  magaspang
dumating sobra  umalis  kulang
mahirap puno  madali  walang
lahat matagal  wala  maigsi
bago langit  luma   lupa
malalim matalim  mababaw  mapurol
maayos mabuti  magulo  masama
bakante langit  okupado  lupa
dito mag-ipon  diyan  gumastos
malinis mapagbigay  marumi  makasarili
mag-ipon magkapareho  gumastos  magkaiba
nakaraan tandaan  hinaharap   kalimutan
hinog nakaraan  hilaw  hinaharap 
palagi tama  bihira  mali
pagsilang puno  pagkamatay  walang
hinog hulihin  hilaw  pakawalan
itago ito  ipakita  iyan
mayaman simple  mahirap  komplikado
nakaraan pagsilang  hinaharap   pagkamatay
harap mahaba  likod  maikli
ilalim tanong  ibabaw  sagot
ligtas malawak  mapanganib  makitid
ikabit manalo  ihiwalay  matalo
malaki manalo  maliit  matalo
araw tunay  gabi   peke
ligtas maingay  mapanganib  tahimik
dito magalang  diyan  bastos
ligtas puno  mapanganib  walang
simple tulak  komplikado  hila 
basa hulihin  tuyo   pakawalan
suwerte tulak  malas  hila 
itigil mapagbigay  ituloy   makasarili
kaibigan maliwanag  kaaway  madilim
maganda sobra  pangit  kulang
ayusin bata  sirain   matanda 
umpisa takot  wakas  matapang
ibigay nakaraan  tanggapin  hinaharap 
pagsilang sariwa  pagkamatay  bulok
itigil mahal  ituloy   mura expensive
langit malinis  lupa  marumi
malapot sariwa  malabnaw  bulok
mabangis mabuti  maamo  masama
masipag takot  tamad  matapang
bakante tunay  okupado  peke
masikip pagsilang  maluwag  pagkamatay
maingay simple  tahimik  komplikado
maaga simple  huli  komplikado
ihagis mayaman  saluhin  mahirap
mabangis mag-ipon  maamo  gumastos
mahal malinaw  mura expensive  malabo clear
langit palagi  lupa  bihira
malawak mataas  makitid  mababa
hinog maganda  hilaw  pangit
bata hawakan  matanda   bitawan
marami masipag  iilan  tamad
mapagbigay una  makasarili  huli
kaibigan matagal  kaaway  maigsi
masikip una  maluwag  huli
hulihin mataba  pakawalan  payat
manalo natural  matalo  artipisyal
sariwa tanong  bulok  sagot
mabilis matangkad  mabagal  pandak
maaga tulak  huli  hila 
mahiyain sobra  agresibo  kulang
itim mainit  puti  malamig
matangkad tulak  pandak  hila 
mataba posible  payat  imposible
bukas mabilis  sarado  mabagal
babae manalo  lalaki   matalo
malinaw tunay  malabo clear  peke
malalim tunay  mababaw  peke
maaraw makapal  maulan  manipis
makinis masikip  magaspang  maluwag
langit mayaman  lupa  mahirap
mabangis makapal  maamo  manipis
ibigay mabangis  tanggapin  maamo
magtiwala malambot  mag-alinlangan  matigas
loob umpisa  labas  wakas
maganda tama  pangit  mali
mahirap mayaman  madali  mahirap
manalo posible  matalo  imposible
ilalim maganda  ibabaw  pangit
matagal matalim  maigsi  mapurol
maliwanag takot  madilim  matapang
mapagbigay pagsilang  makasarili  pagkamatay
hulihin maaraw  pakawalan  maulan
simple una  komplikado  huli
babae mabigat  lalaki   magaan
dumating hinog  umalis  hilaw
babae mag-ipon  lalaki   gumastos
maaga tulak  huli  hila 
dumating mabigat  umalis  magaan
malapit tandaan  malayo  kalimutan
hawakan malambot  bitawan  matigas
dumating una  umalis  huli
maaga mahaba  huli  maikli
mahirap malinis  madali  marumi
natural tandaan  artipisyal  kalimutan
bakante kaibigan  okupado  kaaway
magalang mahal  bastos  mura expensive
buo mataba  kulang  payat
magkapareho tulog  magkaiba  gising 
malapot ngiti  malabnaw  simangot
langit mahal  lupa  mura expensive
ayusin masipag  sirain   tamad
lahat mataas  wala  mababa
malambot mataba  matigas  payat
mataas tunay  mababa  peke
basa matangkad  tuyo   pandak
maingay palagi  tahimik  bihira
palagi tandaan  bihira  kalimutan
matagal matangkad  maigsi  pandak
manalo marami  matalo  iilan
makapal masipag  manipis  tamad
langit mabuti  lupa  masama
mabangis makinis  maamo  magaspang
maliwanag umpisa  madilim  wakas
simple umpisa  komplikado  wakas
mahaba makinis  maikli  magaspang
abante makapal  atras   manipis
gutom pagsilang  busog  pagkamatay
puno simple  walang  komplikado
malapot matalim  malabnaw  mapurol
kanan ligtas  kaliwa  mapanganib
malapit matagal  malayo  maigsi
buo malapit  kulang  malayo
kanan sariwa  kaliwa  bulok
malalim nakaraan  mababaw  hinaharap 
itim manalo  puti  matalo
maliwanag mataas  madilim  mababa
akyat magkapareho  baba abante atras   magkaiba
ito mabilis  iyan  mabagal
mayaman mataas  mahirap  mababa
ito natural  iyan  artipisyal
magtiwala takot  mag-alinlangan  matapang
tandaan tunay  kalimutan  peke
masikip matagal  maluwag  maigsi
ligtas malinaw  mapanganib  malabo clear
dumating matalim  umalis  mapurol
mabilis matangkad  mabagal  pandak
ngiti pagsilang  simangot  pagkamatay
ayusin manalo  sirain   matalo
ikabit mabilis  ihiwalay  mabagal
mag-ipon takot  gumastos  matapang
mabuti sariwa  masama  bulok
dumating mayaman  umalis  mahirap
mainit ngiti  malamig  simangot
nakaraan tulak  hinaharap   hila 
bata tama  matanda   mali
akyat dito  baba abante atras   diyan
matangkad tunay  pandak  peke
loob posible  labas  imposible
hawakan mahirap  bitawan  madali
itago posible  ipakita  imposible
malapit marami  malayo  iilan
ihagis makinis  saluhin  magaspang
dito umpisa  diyan  wakas
gutom maganda  busog  pangit
mag-ipon makapal  gumastos  manipis
maganda malambot  pangit  matigas
akyat ikabit  baba   ihiwalay
babae hawakan  lalaki   bitawan
ibigay marami  tanggapin  iilan
manalo tulog  matalo  gising 
ihagis sariwa  saluhin  bulok
palagi magkapareho  bihira  magkaiba
malapit matagal  malayo  maigsi
nakaraan takot  hinaharap   matapang
bata ikabit  matanda   ihiwalay
mahaba simple  maikli  komplikado
ihagis matangkad  saluhin  pandak
langit mayaman  lupa  mahirap
mahal matalim  mura expensive  mapurol
akyat magalang  baba   bastos
itigil lahat  ituloy   wala
mahal mainit  mura expensive  malamig
malapit magkapareho  malayo  magkaiba
kongkreto takot  basal  matapang
ligtas manalo  mapanganib  matalo
basa natural  tuyo   artipisyal
palagi tandaan  bihira  kalimutan
abante masaya  atras   malungkot
gutom maaga  busog  huli
makinis malapit  magaspang  malayo
malapot takot  malabnaw  matapang
basa malambot  tuyo   matigas
mataba ngiti  payat  simangot
malinaw magkapareho  malabo clear  magkaiba
ito mabigat  iyan  magaan
ito umpisa  iyan  wakas
langit panalo  lupa  talo
ibigay ito  tanggapin  iyan
bata umpisa  matanda   wakas
itago kongkreto  ipakita  basal
panalo takot  talo  matapang
loob mabigat  labas  magaan
mabangis tama  maamo  mali
itago malaki  ipakita  maliit
ilalim posible  ibabaw  imposible
ngiti sobra  simangot  kulang
natural suwerte  artipisyal  malas
posible una  imposible  huli
langit maganda  lupa  pangit
dumating langit  umalis  lupa
matalim mataas  mapurol  mababa
mahirap una  madali  huli
ayusin mainit  sirain   malamig
malawak tandaan  makitid  kalimutan
mabuti umpisa  masama  wakas
hinog matalim  hilaw  mapurol
malakas masaya  mahina  malungkot
babae malinis  lalaki   marumi
bukas mabuti  sarado  masama
matangkad tanong  pandak  sagot
hinog marami  hilaw  iilan
matalim magkapareho  mapurol  magkaiba
kongkreto makinis  basal  magaspang
ayusin mabangis  sirain   maamo
babae loob  lalaki   labas
malakas malinis  mahina  marumi
malakas matalim  mahina  mapurol
hinog marami  hilaw  iilan
basa mabangis  tuyo   maamo
ihagis maganda  saluhin  pangit
maayos puno  magulo  walang
mahiyain masikip  agresibo  maluwag
malalim malawak  mababaw  makitid
malaki matalim  maliit  mapurol
makapal tulak  manipis  hila 
manalo umpisa  matalo  wakas
itago natural  ipakita  artipisyal
lahat magalang  wala  bastos
ligtas malalim  mapanganib  mababaw
kaibigan malawak  kaaway  makitid
akyat ibigay  baba   tanggapin
malawak tulog  makitid  gising 
ihagis mabuti  saluhin  masama
buhay malinis  patay  marumi
maayos mainit  magulo  malamig
mabuti magalang  masama  bastos
mahiyain malakas  agresibo  mahina
malaki tulog  maliit  gising 
magkapareho mataas  magkaiba  mababa
ito mataas  iyan  mababa
itigil mabuti  ituloy   masama
masaya palagi  malungkot  bihira
akyat mag-ipon  baba   gumastos
malakas manalo  mahina  matalo
malalim sariwa  mababaw  bulok
sariwa umpisa  bulok  wakas
magtagumpay matangkad  mabig  pandak
akyat babae  baba   lalaki 
baguhan marami  beterano  iilan
ikabit tulak  ihiwalay  hila 
dumating palagi  umalis  bihira
akyat tama  baba   mali
mataba ngiti  payat  simangot
mabilis manalo  mabagal  matalo
sariwa tama  bulok  mali
makinis nakaraan  magaspang  hinaharap 
mahal masaya  mura expensive  malungkot
mabuti tulog  masama  gising 
mabangis magtiwala  maamo  mag-alinlangan
lahat tulog  wala  gising 
ibigay mapagbigay  tanggapin  makasarili
harap mahal  likod  mura expensive
sobra mataas  kulang  mababa
malaki tunay  maliit  peke
basa pagsilang  tuyo   pagkamatay
magtagumpay maingay  mabig  tahimik
mahirap masikip  madali  maluwag
harap matalim  likod  mapurol
maganda mainit  pangit  malamig
mahal suwerte  mura expensive  malas
matagal simple  maigsi  komplikado
basa itago  tuyo   ipakita
sariwa takot  bulok  matapang
maganda simple  pangit  komplikado
