hurno tapang  pugon  lakas-loob
baliktad kriminal  tiwarik  salarin
anyo mag-utos  itsura  mag-atas
gusto ibig malinaw  hilig  maliwanag
makintab puhunan  makinang  kapital
sumpa tamad  panata  batugan
palengke tamad  pamilihan  batugan
lugar umako  pook  umamin
bantog dulo  tanyag  hangganan
dekorasyon tulong  palamuti  suporta
mabango silbi  mahalimuyak  gamit
naloko pangulo  nalinlang  presidente
maliit pamilya  munti  mag-anak
nakaraan pag-ibig  nakalipas  pagmamahal
saksi talaan  testigo  listahan
kapos makitid  kulang  makipot
magastos puwersa  magugol  lakas
pangulo sandata  presidente  armas
lugar sakop  pook  saklaw
mayabang opisina  hambog  tanggapan
kuwento mag-utos  salaysay  mag-atas
matapang wika  magiting  lengguwahe
sang-ayon tapang  pabor  lakas-loob
makintab masipag  makinang  matiyaga
bilanggo hatol  preso  husga
gaod malubha  sagwan  malala
bihira bisita  madalang  panauhin
tirahan umiwas  tahanan  umilag
bigat dahilan  timbang  sanhi
bata sobra  musmos  labis
lansangan sumpa  kalye  panata
pantalon pumalit  salawal  humalili
kuwento sobra  salaysay  labis
plato saranggola  pinggan  guryon
bahagi puhunan  parte  kapital
katas wika  dagta  lengguwahe
masipag pangulo  matiyaga  presidente
edad makata  gulang  poeta
bantog magastos  tanyag  magugol
karaniwan pasikut-sikot  ordinaryo  paliguy-ligoy
likha tapang  gawa  lakas-loob
gaod silbi  sagwan  gamit
tapang tirahan  lakas-loob  tahanan
dekorasyon suntok  palamuti  sapok
paligsahan sagisag  timpalak  simbolo
edad palengke  gulang  pamilihan
bisita saksi  panauhin  testigo
dayuhan pumalit  banyaga  humalili
pila problema  hanay  suliranin
sanay ulam  bihasa  putahe
bagyo hampas  unos  palo
baliktad dilat  tiwarik  mulat
kriminal makitid  salarin  makipot
saranggola tapang  guryon  lakas-loob
bata dasal  musmos  dalangin
bahagi pursiyento  parte  bahagdan
maaari makata  puwede  poeta
kamukha paaralan  kahawig  eskuwelahan
presko serbisyo  maaliwalas  paglilingkod
magisip-isip suweldo  magmuni-muni  sahod
dekorasyon labag  palamuti  ilegal
kasali matipid  kalahok  maimot
pirma sigaw  lagda  hiyaw
kaibigan pakiusap  katoto  samo
lugar maliit  pook  munti
pirma sobra  lagda  labis
umako wika  umamin  lengguwahe
likha lungkot  gawa  lumbay
aralin talaan  leksiyon  listahan
gramatika sagisag  balarila  simbolo
titik tuwa  letra  galak
kasabay magkasinggulang  kasama  magkasintanda
madalas malinaw  malimit  maliwanag
dala deretso  hatid  tuwid
bigat desisyon  timbang  pasiya
makitid pamaypay  makipot  abaniko
paaralan upuan  eskuwelahan  silya
paningin sandata  pananaw  armas
pumutok wika  sumabog  lengguwahe
anyaya anyo  imbita  itsura
magisip-isip palengke  magmuni-muni  pamilihan
mayabang pila  hambog  hanay
kapos tibok  kulang  pintig
pangarap tuwa  mithi  galak
sang-ayon tunay  pabor  totoo
balat-sibuyas bigat  maramdamin  timbang
kadamay magulat  kasangkot  mabigla
maawain serbisyo  mahabagin  paglilingkod
dami pantalon  bilang  salawal
katarungan presko  hustisya  maaliwalas
dilat silbi  mulat  gamit
hangad suweldo  nais  sahod
simula sundin  umpisa  tumalima
berde tama  luntian  tumpak
pumutok sakop  sumabog  saklaw
kama tunay  higaan  totoo
tulong tunay  suporta  totoo
dalampasigan mag-utos  baybayin  mag-atas
tamad upuan  batugan  silya
mahalaga tadhana  importante  kapalaran
magulat plato  mabigla  pinggan
desisyon gusto ibig  pasiya  hilig
pag-ibig titik  pagmamahal  letra
magmadali tunay  mag-apura  totoo
nakalilibang sakop  kawili-wili  saklaw
sakop serbisyo  saklaw  paglilingkod
tibok wika  pintig  lengguwahe
digmaan lihim  gera  sikreto
masarap mayabang  malinamnam  hambog
tamad tuwa  batugan  galak
matamo umiwas  makamit  umilag
sobra uri  labis  klase
hatol puhunan  husga  kapital
palayaw plato  tawag  pinggan
saranggola suwail  guryon  sutil
sanay saranggola  bihasa  guryon
handog matalim  alay  matalas
hanapbuhay maliit  trabaho  munti
tirahan titik  tahanan  letra
baliktad bantog  tiwarik  tanyag
mabango magmukmok  mahalimuyak  magmaktol
hatol palengke  husga  pamilihan
magkasinggulang sinasaad  magkasintanda  sinasabi
makata pag-ibig  poeta  pagmamahal
kasali paligsahan  kalahok  timpalak
damdamin uri  saloobin  klase
talaan ulam  listahan  putahe
bihira buod  madalang  lagom
away kriminal  basag-ulo  salarin
pangarap pumutok  mithi  sumabog
gaod paaralan  sagwan  eskuwelahan
silbi wakas  gamit  katapusan
sakop sanay  saklaw  bihasa
handog tuwina  alay  lagi
pirma saranggola  lagda  guryon
dekorasyon magkagalit  palamuti  magkaaway
sidhi tiyak  tindi  sigurado
makintab sigaw  makinang  hiyaw
bahala maliit  mananagot  munti
hurno tala  pugon  bituin
laki saysay  sukat  kabuluhan
presko wakas  maaliwalas  katapusan
simula suweldo  umpisa  sahod
berde magmadali  luntian  mag-apura
edad tiyak  gulang  sigurado
desisyon pila  pasiya  hanay
magkasinggulang tibok  magkasintanda  pintig
katas premyo  dagta  gantimpala
bandila malamig  watawat  maginaw
lihim tuwina  sikreto  lagi
naloko pila  nalinlang  hanay
sinasaad tapang  sinasabi  lakas-loob
gaod pangulo  sagwan  presidente
kriminal madalas  salarin  malimit
pantalon pursiyento  salawal  bahagdan
simot ulam  said  putahe
deretso labag  tuwid  ilegal
bihira tala  madalang  bituin
sinasaad tunay  sinasabi  totoo
sanay saysay  bihasa  kabuluhan
bantog sakay  tanyag  lulan
maliit opisina  munti  tanggapan
mahigpit pila  istrikto  hanay
boses iboto  tinig  ihalal
ulam uri  putahe  klase
braso pangulo  bisig  presidente
presko umako  maaliwalas  umamin
sagisag saksi  simbolo  testigo
mabilis wika  matulin  lengguwahe
premyo sang-ayon  gantimpala  pabor
gobyerno tiyak  pamahalaan  sigurado
sandata tuwina  armas  lagi
mapagbigay pumunta  bukas-palad  tumungo
haka pamaypay  hinala  abaniko
katas paaralan  dagta  eskuwelahan
tapang tulong  lakas-loob  suporta
kaibigan paningin  katoto  pananaw
angal sakop  reklamo  saklaw
suweldo upuan  sahod  silya
bandila pumalit  watawat  humalili
sigaw wakas  hiyaw  katapusan
maaari magkalaban  puwede  magkatunggali
tiyak ulam  sigurado  putahe
kasabay wika  kasama  lengguwahe
mabuti nakaraan  mainam  nakalipas
dulo grupo  hangganan  pangkat
boses hugis  tinig  korte
bahagi iboto  parte  ihalal
bahala liham  mananagot  sulat
puwersa taksil  lakas  traidor
pirma wika  lagda  lengguwahe
maalaga pirma  maaruga  lagda
anyo mabuti  itsura  mainam
pumalit simula  humalili  umpisa
malubha naloko  malala  nalinlang
bisita iboto  panauhin  ihalal
kuwento lugar  salaysay  pook
pangarap pila  mithi  hanay
huwaran nakatago  modelo  nakakubli
pirma tala  lagda  bituin
deretso sidhi  tuwid  tindi
malakas pursiyento  matibay  bahagdan
dulo magkagalit  hangganan  magkaaway
paaralan sagisag  eskuwelahan  simbolo
dahilan mabilis  sanhi  matulin
maliit saksi  munti  testigo
kaibigan tuwina  katoto  lagi
alapaap hinuli  ulap  dinakip
alaala karaniwan  gunita  ordinaryo
gramatika tiyak  balarila  sigurado
laki matamo  sukat  makamit
dahilan makintab  sanhi  makinang
opisina pursiyento  tanggapan  bahagdan
laki mananahi  sukat  modista
pirma plato  lagda  pinggan
braso likas  bisig  natural
pursiyento silbi  bahagdan  gamit
tama wakas  tumpak  katapusan
gusto ibig lungkot  hilig  lumbay
sobra tulong  labis  suporta
nakaraan talaan  nakalipas  listahan
gitna pantalon  sentro  salawal
paningin suweldo  pananaw  sahod
magulat malamig  mabigla  maginaw
puwersa suweldo  lakas  sahod
lakbay mabuntis  biyahe  magdalang-tao
pirma sobra  lagda  labis
angkop buod  akma  lagom
sinasaad sumpa  sinasabi  panata
mabango tadhana  mahalimuyak  kapalaran
hinuli sakop  dinakip  saklaw
problema suweldo  suliranin  sahod
pumalit sanay  humalili  bihasa
nakaraan pulo  nakalipas  isla
sigaw sinasaad  hiyaw  sinasabi
angal dekorasyon  reklamo  palamuti
simula wika  umpisa  lengguwahe
simot tulong  said  suporta
magulat sumpa  mabigla  panata
upuan wika  silya  lengguwahe
paligsahan pangulo  timpalak  presidente
hurno pila  pugon  hanay
labag paligsahan  ilegal  timpalak
suntok suweldo  sapok  sahod
sang-ayon sigaw  pabor  hiyaw
magusot pulo  malukot  isla
saranggola tiyak  guryon  sigurado
bunga dala  resulta  hatid
lunas tibok  remedyo  pintig
gobyerno tirahan  pamahalaan  tahanan
uri wika  klase  lengguwahe
malubha sandata  malala  armas
pakiusap simot  samo  said
malakas sang-ayon  matibay  pabor
matipid pakiusap  maimot  samo
pumutok tama  sumabog  tumpak
hanapbuhay landas  trabaho  daan
bintang madalas  paratang  malimit
basahan magtira  trapo  magtabi
desisyon pumutok  pasiya  sumabog
hanapbuhay mabilis  trabaho  matulin
matapang saranggola  magiting  guryon
edad mag-utos  gulang  mag-atas
matipid tulong  maimot  suporta
makata tapang  poeta  lakas-loob
lansangan silbi  kalye  gamit
maawain magastos  mahabagin  magugol
tamad tulong  batugan  suporta
simot tala  said  bituin
bagyo likas  unos  natural
sigaw simula  hiyaw  umpisa
bintang dulo  paratang  hangganan
hanapbuhay sawi  trabaho  bigo
anyo lungkot  itsura  lumbay
maawain magmadali  mahabagin  mag-apura
kamukha makata  kahawig  poeta
matalim pumalit  matalas  humalili
magkasinggulang sang-ayon  magkasintanda  pabor
kasali palayaw  kalahok  tawag
away suwail  laban  sutil
bahagi tadhana  parte  kapalaran
batayan gaod  basehan  sagwan
presko suweldo  maaliwalas  sahod
bintang gusto ibig  paratang  hilig
mabango matamo  mahalimuyak  makamit
kasali simula  kalahok  umpisa
magkasinggulang mag-utos  magkasintanda  mag-atas
duwag hanapbuhay  bahag-buntot  trabaho
madalas puhunan  malimit  kapital
tirahan tunay  tahanan  totoo
deretso plato  tuwid  pinggan
sandata suwail  armas  sutil
sumpa suweldo  panata  sahod
suweldo umako  sahod  umamin
bintang tuwina  paratang  lagi
iboto paligsahan  ihalal  timpalak
pasikut-sikot tirahan  paliguy-ligoy  tahanan
talaan tama  listahan  tumpak
libingan suntok  sementeryo  sapok
magduda pag-ibig  mag-alinlangan  pagmamahal
sandata umiwas  armas  umilag
liham sawi  sulat  bigo
suweldo uri  sahod  klase
malinaw suntok  maliwanag  sapok
sandata talaan  armas  listahan
tala tapang  bituin  lakas-loob
alaala makitid  gunita  makipot
batayan matamo  basehan  makamit
tuwa uri  galak  klase
eksperto matamo  dalubhasa  makamit
nakalilibang pumalit  kawili-wili  humalili
angal palengke  reklamo  pamilihan
pag-ibig suwail  pagmamahal  sutil
pulo tirahan  isla  tahanan
simula sundin  umpisa  tumalima
dahilan katas  sanhi  dagta
bihira palayaw  madalang  tawag
berde kriminal  luntian  salarin
boses hangad  tinig  nais
away wakas  laban  katapusan
maalaga pursiyento  maaruga  bahagdan
dilat matalim  mulat  matalas
malakas simot  matibay  said
suwail tapang  sutil  lakas-loob
katarungan tuwa  hustisya  galak
magkalaban pumunta  magkatunggali  tumungo
tuwa upuan  galak  silya
saksi sinasaad  testigo  sinasabi
giba masarap  wasak  malinamnam
pumalit pumutok  humalili  sumabog
sawi titik  bigo  letra
magulat sidhi  mabigla  tindi
asal prutas  ugali  bungang-kahoy
mabango malinaw  mahalimuyak  maliwanag
pamaypay sakay  abaniko  lulan
dasal matamo  dalangin  makamit
paningin pumalit  pananaw  humalili
magastos serbisyo  magugol  paglilingkod
maliit uri  munti  klase
libingan presko  sementeryo  maaliwalas
buod magkalaban  lagom  magkatunggali
pulo tiyak  isla  sigurado
tibok tiyak  pintig  sigurado
magastos mag-utos  magugol  mag-atas
aralin malamig  leksiyon  maginaw
balat-sibuyas batayan  maramdamin  basehan
magmadali uri  mag-apura  klase
duwag kasali  bahag-buntot  kalahok
bihira umiwas  madalang  umilag
magulat tala  mabigla  bituin
bandila kaibigan  watawat  katoto
makitid sinasaad  makipot  sinasabi
tuwina uri  lagi  klase
saranggola suwail  guryon  sutil
mapagbigay saranggola  bukas-palad  guryon
kalihim magastos  sekretarya  magugol
alapaap matipid  ulap  maimot
tirahan umako  tahanan  umamin
problema tala  suliranin  bituin
lihim sundin  sikreto  tumalima
alam asal  batid  ugali
gusto ibig likha  hilig  gawa
braso kasali  bisig  kalahok
harang wika  hadlang  lengguwahe
dulo pangarap  hangganan  mithi
sidhi simula  tindi  umpisa
katarungan kuwento  hustisya  salaysay
bandila presko  watawat  maaliwalas
madalas pumutok  malimit  sumabog
kapos kriminal  kulang  salarin
puwersa tunay  lakas  totoo
bantog sanay  tanyag  bihasa
magkalaban tala  magkatunggali  bituin
edad katas  gulang  dagta
plato suwail  pinggan  sutil
saysay sumpa  kabuluhan  panata
sundin titik  tumalima  letra
hinuli mahigpit  dinakip  istrikto
boses pamilya  tinig  mag-anak
sobra wika  labis  lengguwahe
makata matipid  poeta  maimot
pumunta umiwas  tumungo  umilag
angkop landas  akma  daan
matalim sobra  matalas  labis
maliit presko  munti  maaliwalas
nakatago sidhi  nakakubli  tindi
matipid sigaw  maimot  hiyaw
asul dekorasyon  bughaw  palamuti
mayabang premyo  hambog  gantimpala
bahagi upuan  parte  silya
tadhana tibok  kapalaran  pintig
umiwas wakas  umilag  katapusan
dilat uri  mulat  klase
harang kaakit-akit  hadlang  maalindog
iboto libingan  ihalal  sementeryo
kasali sagot  kalahok  tugon
pumalit sumpa  humalili  panata
saranggola sundin  guryon  tumalima
matapang saysay  magiting  kabuluhan
gobyerno maalaga  pamahalaan  maaruga
aksidente lugar  sakuna  pook
suwail talaan  sutil  listahan
hurno sinasaad  pugon  sinasabi
kuwento maalaga  salaysay  maaruga
tapang tiyak  lakas-loob  sigurado
kamukha maaari  kahawig  puwede
sang-ayon ulam  pabor  putahe
maawain palayaw  mahabagin  tawag
dahilan likas  sanhi  natural
pangulo pantalon  presidente  salawal
simot sundin  said  tumalima
duwag prutas  bahag-buntot  bungang-kahoy
pumunta sanay  tumungo  bihasa
paligsahan pila  timpalak  hanay
nakalilibang tunay  kawili-wili  totoo
mabuti nakatago  mainam  nakakubli
opisina paaralan  tanggapan  eskuwelahan
tapang wakas  lakas-loob  katapusan
bilanggo dahilan  preso  sanhi
presko pursiyento  maaliwalas  bahagdan
dulo laki  hangganan  sukat
sobra wika  labis  lengguwahe
makintab paligsahan  makinang  timpalak
dilat sumpa  mulat  panata
puhunan silbi  kapital  gamit
bahagi tulong  parte  suporta
deretso hiram  tuwid  utang
damdamin karaniwan  saloobin  ordinaryo
bahala palayaw  mananagot  tawag
landas saysay  daan  kabuluhan
lihim problema  sikreto  suliranin
bantog nakatago  tanyag  nakakubli
paligsahan pangarap  timpalak  mithi
mahalaga tuwina  importante  lagi
bantog suweldo  tanyag  sahod
magtira prutas  magtabi  bungang-kahoy
boses tapang  tinig  lakas-loob
gayahin madalas  tularan  malimit
matapang pamaypay  magiting  abaniko
digmaan sakay  gera  lulan
katas tamad  dagta  batugan
mabaho problema  maalingasaw  suliranin
harang mapagbigay  hadlang  bukas-palad
mag-utos taksil  mag-atas  traidor
bintang presko  paratang  maaliwalas
gusto ibig saranggola  hilig  guryon
sinasaad tala  sinasabi  bituin
huwaran matamo  modelo  makamit
sanay serbisyo  bihasa  paglilingkod
sidhi sinasaad  tindi  sinasabi
karaniwan tala  ordinaryo  bituin
sinasaad tibok  sinasabi  pintig
umako wakas  umamin  katapusan
katas mabilis  dagta  matulin
mapalad matipid  masuwerte  maimot
malubha umako  malala  umamin
katarungan pakiusap  hustisya  samo
tadhana tirahan  kapalaran  tahanan
bunga plato  resulta  pinggan
hurno lunas  pugon  remedyo
balat-sibuyas bigat  maramdamin  timbang
dahan-dahan likha  hinay-hinay  gawa
mahalaga suweldo  importante  sahod
sanay suweldo  bihasa  sahod
premyo tuwa  gantimpala  galak
hangad pirma  nais  lagda
tunay wika  totoo  lengguwahe
maliit saysay  munti  kabuluhan
alaala pumutok  gunita  sumabog
problema tibok  suliranin  pintig
gumaling tama  maghilom  tumpak
mahigpit pakiusap  istrikto  samo
pamaypay pumunta  abaniko  tumungo
damdamin pamilya  saloobin  mag-anak
basahan mabilis  trapo  matulin
asul hatol  bughaw  husga
palingun-lingon sang-ayon  palinga-linga  pabor
pasikut-sikot sagot  paliguy-ligoy  tugon
magastos sang-ayon  magugol  pabor
away sawi  basag-ulo  bigo
maaari makata  puwede  poeta
taksil tiyak  traidor  sigurado
liham mabilis  sulat  matulin
bunga magusot  resulta  malukot
saksi tulong  testigo  suporta
kaibigan ulam  katoto  putahe
damdamin maawain  saloobin  mahabagin
matagal pantalon  malaon  salawal
digmaan malamig  gera  maginaw
bigat magtiis  timbang  magdusa
hardin prutas  halamanan  bungang-kahoy
maawain magusot  mahabagin  malukot
gaod matagal  sagwan  malaon
pamaypay simula  abaniko  umpisa
harang makintab  hadlang  makinang
away sundin  basag-ulo  tumalima
magkasinggulang tuwina  magkasintanda  lagi
likas maawain  natural  mahabagin
pila tiyak  hanay  sigurado
pila tiyak  hanay  sigurado
tibok umako  pintig  umamin
boses gumaling  tinig  maghilom
kalihim talaan  sekretarya  listahan
tala upuan  bituin  silya
likas maawain  natural  mahabagin
gayahin paaralan  tularan  eskuwelahan
kaibigan kalihim  katoto  sekretarya
serbisyo sinasaad  paglilingkod  sinasabi
tamad wakas  batugan  katapusan
sidhi suweldo  tindi  sahod
dalampasigan kasali  baybayin  kalahok
maaari sinasaad  puwede  sinasabi
balat-sibuyas digmaan  maramdamin  gera
kasali tirahan  kalahok  tahanan
katarungan likha  hustisya  gawa
hugis talaan  korte  listahan
likas upuan  natural  silya
sagot sumpa  tugon  panata
bukod-tangi mabilis  naiiba  matulin
sakay tadhana  lulan  kapalaran
kama magkalaban  higaan  magkatunggali
dulo mahigpit  hangganan  istrikto
saysay sawi  kabuluhan  bigo
gayahin sakay  tularan  lulan
dulo gramatika  hangganan  balarila
dahilan mabuti  sanhi  mainam
dayuhan magisip-isip  banyaga  magmuni-muni
mahigpit sandata  istrikto  armas
paningin pursiyento  pananaw  bahagdan
paningin saranggola  pananaw  guryon
suweldo taksil  sahod  traidor
libingan wika  sementeryo  lengguwahe
libingan matamo  sementeryo  makamit
magkagalit tuwa  magkaaway  galak
tala tibok  bituin  pintig
dala paningin  hatid  pananaw
puwersa sagisag  lakas  simbolo
matapang tibok  magiting  pintig
dulo simot  hangganan  said
edad malakas  gulang  matibay
hugis puhunan  korte  kapital
sawi tamad  bigo  batugan
pursiyento taksil  bahagdan  traidor
mabuti mahigpit  mainam  istrikto
asul tama  bughaw  tumpak
maalaga madalas  maaruga  malimit
tala tuwina  bituin  lagi
sidhi wika  tindi  lengguwahe
anyo tama  itsura  tumpak
alapaap uri  ulap  klase
sagisag sandata  simbolo  armas
lugar masarap  pook  malinamnam
pila tuwina  hanay  lagi
boses likha  tinig  gawa
kaibigan upuan  katoto  silya
kuwento premyo  salaysay  gantimpala
pila sigaw  hanay  hiyaw
landas suweldo  daan  sahod
makitid tadhana  makipot  kapalaran
mayabang umako  hambog  umamin
maaari tibok  puwede  pintig
matalim sagot  matalas  tugon
